sourceTransportPort,destinationTransportPort,flowStartSeconds,flowEndSecond,DNSQueryName,label,Total count of characters in FQDN,subdomain_len,upper_count,number_count,begin_with_num,entropy,label_count,max_label_length,avg_label_length
46295,53,1507731524.0,1507731524.0,ctslb-oy-bgp-tel.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7810760119146067,3.0,16.0,9.333333333333334
50870,53,1507864399.0,1507864399.0,image.39.net.mmycdn.com,0,23.0,5.0,0.0,2.0,0.0,3.5670402169265785,5.0,6.0,3.8
38180,53,1507889154.0,1507889160.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
46492,53,1507737743.0,1507737744.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.941428031846024,6.0,7.0,4.5
33850,53,1507698812.0,1507698813.0,9.sp.spcdntip.com,0,17.0,1.0,0.0,1.0,1.0,3.2927701939369904,4.0,8.0,3.5
33614,53,1507813100.0,1507813100.0,wx.jcloud.com.s.galileo.jcloud-cdn.com,0,38.0,2.0,0.0,0.0,0.0,3.7351921593550577,7.0,10.0,4.571428571428571
62053,53,1507689946.0,1507689947.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
63678,53,1507153306.0,1507153306.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
61445,53,1508159020.0,1508159026.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
41055,53,1507502899.0,1507502905.0,mobubt-oysyn.ctrip.com.dr.ctripgslb.com,0,39.0,12.0,0.0,0.0,0.0,3.884653744936846,6.0,12.0,5.666666666666667
63164,53,1507740007.0,1507740007.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
61898,53,1507724551.0,1507724551.0,gimg.qcdqcdn.com,0,16.0,4.0,0.0,0.0,0.0,3.077819531114783,3.0,7.0,4.666666666666667
36952,53,1505692063.0,1505692069.0,196.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
22099,53,1505695562.0,1505695563.0,106.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.5368867237421666,4.0,8.0,4.0
52439,53,1507546544.0,1507546550.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
10353,53,1506243410.0,1506243416.0,apd-uv160i.v.smtcdns.com,0,24.0,10.0,0.0,3.0,0.0,3.9701755214643453,4.0,10.0,5.25
42790,53,1502684074.0,1502684080.0,342548.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
63167,53,1507712380.0,1507712380.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
30617,53,1507284523.0,1507284524.0,cover2.u17i.com.gosuncdn.com,0,28.0,6.0,0.0,3.0,0.0,3.7359263506290334,5.0,8.0,4.8
48540,53,1507161350.0,1507161356.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
36096,53,1507531852.0,1507531852.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
60838,53,1507830554.0,1507830560.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
52739,53,1507747347.0,1507747347.0,static.qcdqcdn.com,0,18.0,6.0,0.0,0.0,0.0,3.2810361125534233,3.0,7.0,5.333333333333333
32049,53,1507721435.0,1507721441.0,baidu.lc.gsvc.gosuncdn.com,0,26.0,5.0,0.0,0.0,0.0,3.623516641218015,5.0,8.0,4.4
47880,53,1507785822.0,1507785828.0,img-llnw-303.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,3.9946803684089094,3.0,12.0,8.666666666666666
42075,53,1507159284.0,1507159284.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
43651,53,1501731432.0,1501731439.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
14002,53,1507679352.0,1507679358.0,lc.gsvc.dns02.gosuncdn.com,0,26.0,2.0,0.0,2.0,0.0,3.488525294897748,5.0,8.0,4.4
10074,53,1507826207.0,1507826213.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
21388,53,1501606394.0,1501606395.0,www.tazmw.com.ruisucdn.com,0,26.0,3.0,0.0,0.0,0.0,3.565448371820825,5.0,8.0,4.4
50381,53,1507481939.0,1507481945.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
50249,53,1501689754.0,1501689755.0,k7.4.591mogu.com.sp.spcdntip.com,0,32.0,2.0,0.0,5.0,0.0,3.8584585933443494,7.0,8.0,3.7142857142857144
61888,53,1505746020.0,1505746021.0,img03.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
63686,53,1505741982.0,1505741982.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
52669,53,1507715623.0,1507715623.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
45778,53,1507877193.0,1507877194.0,img7x1.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
25659,53,1507783466.0,1507783472.0,536870.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,4.053508854797679,4.0,7.0,5.25
14745,53,1507232477.0,1507232483.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
12848,53,1507864185.0,1507864185.0,img37.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
18258,53,1508146845.0,1508146845.0,mip-club-xywy-com.mipcdn.com,0,28.0,17.0,0.0,0.0,0.0,3.708966082694623,3.0,17.0,8.666666666666666
32774,53,1502693639.0,1502693639.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
64412,53,1507481275.0,1507481282.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
41427,53,1507849126.0,1507849126.0,531525.vp.tcdnvod.com,0,21.0,6.0,0.0,6.0,1.0,3.5585186130489057,4.0,7.0,4.5
14442,53,1507786627.0,1507786627.0,m-liebiao-com.mipcdn.com,0,24.0,13.0,0.0,0.0,0.0,3.4906015629507228,3.0,13.0,7.333333333333333
60091,53,1508086066.0,1508086067.0,v11-hs.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.941428031846024,6.0,7.0,4.5
43909,53,1508131779.0,1508131780.0,glog.qcdqcdn.com,0,16.0,4.0,0.0,0.0,0.0,3.077819531114783,3.0,7.0,4.666666666666667
57997,53,1507508752.0,1507509171.0,gstat.qcdqcdn.com,0,17.0,5.0,0.0,0.0,0.0,3.337175341123077,3.0,7.0,5.0
64016,53,1507701481.0,1507701481.0,m-mmbang-com.mipcdn.com,0,23.0,12.0,0.0,0.0,0.0,3.2946635862096048,3.0,12.0,7.0
34668,53,1507177703.0,1507177710.0,apd-uctgoh.v.smtcdns.com,0,24.0,10.0,0.0,0.0,0.0,3.7720552088742005,4.0,10.0,5.25
31622,53,1505693887.0,1505693894.0,276.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
36202,53,1501644552.0,1501644558.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
33083,53,1507165786.0,1507165793.0,img-llnw-393.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,3.9946803684089094,3.0,12.0,8.666666666666666
10231,53,1502779519.0,1502779519.0,467.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
19082,53,1507146440.0,1507146448.0,m.ctrip.com.ctripgslb.com,0,25.0,1.0,0.0,0.0,0.0,3.4136606896881854,5.0,9.0,4.2
22459,53,1507534016.0,1507534017.0,mg.bc.gsvc.dns02.gosuncdn.com,0,29.0,2.0,0.0,2.0,0.0,3.4830050302680124,6.0,8.0,4.0
62211,53,1507825144.0,1507825144.0,vod2.china.qiniu.stage.tcdnvod.com,0,34.0,4.0,0.0,1.0,0.0,3.870284076978158,6.0,7.0,4.833333333333333
4214,53,1507742047.0,1507742048.0,0tsaping01x433a7.greycdn.net,0,28.0,16.0,0.0,7.0,1.0,4.137537511266052,3.0,16.0,8.666666666666666
31052,53,1502792643.0,1502792649.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
24040,53,1501688832.0,1501688833.0,196.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
42784,53,1507840738.0,1507840744.0,cdn.sp.spcdntip.com,0,19.0,3.0,0.0,0.0,0.0,3.181366328891459,4.0,8.0,4.0
60403,53,1507781629.0,1507781630.0,img3x6.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
51113,53,1507241651.0,1507241652.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
13069,53,1507181436.0,1507181443.0,mobubt-oysyn.ctrip.com.dr.ctripgslb.com,0,39.0,12.0,0.0,0.0,0.0,3.884653744936846,6.0,12.0,5.666666666666667
60387,53,1507824238.0,1507824244.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
35824,53,1502861831.0,1502861837.0,img03.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
9350,53,1507826354.0,1507826355.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
65451,53,1506352388.0,1506352395.0,apd-uv160q.v.smtcdns.com,0,24.0,10.0,0.0,3.0,0.0,3.9701755214643453,4.0,10.0,5.25
34708,53,1507491742.0,1507491743.0,img-llnw-167.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.066108939837481,3.0,12.0,8.666666666666666
22313,53,1508136025.0,1508136026.0,191.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
45358,53,1502460837.0,1502460843.0,99.sp.spcdntip.com,0,18.0,2.0,0.0,2.0,1.0,3.3082708345352603,4.0,8.0,3.75
12479,53,1508136112.0,1508136112.0,file.answcdn.com,0,16.0,4.0,0.0,0.0,0.0,3.625,3.0,7.0,4.666666666666667
54305,53,1507739272.0,1507739278.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
65409,53,1507890830.0,1507890830.0,cdn.sp.spcdntip.com,0,19.0,3.0,0.0,0.0,0.0,3.181366328891459,4.0,8.0,4.0
28505,53,1505708660.0,1505708667.0,img01.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
38657,53,1507902427.0,1507902427.0,m-120ask-com.mipcdn.com,0,23.0,12.0,0.0,3.0,0.0,3.708132064658602,3.0,12.0,7.0
42088,53,1507521923.0,1507521930.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
26831,53,1505732572.0,1505732572.0,693059.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
4040,53,1507827071.0,1507827071.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
11007,53,1506260052.0,1506260053.0,img4.peiyinxiu.com.gosuncdn.com,0,31.0,4.0,0.0,1.0,0.0,3.695501148817395,5.0,9.0,5.4
59277,53,1508151390.0,1508151391.0,342548.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
13508,53,1507863674.0,1507863675.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
40204,53,1505707392.0,1505707393.0,405968.sp.spcdntip.com,0,22.0,6.0,0.0,6.0,1.0,3.845350936622435,4.0,8.0,4.75
44128,53,1507714461.0,1507714462.0,img3m9.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.3825680832760763,5.0,7.0,4.4
1026,53,1507860889.0,1507860894.0,m-120ask-com.mipcdn.com,0,23.0,12.0,0.0,3.0,0.0,3.708132064658602,3.0,12.0,7.0
60215,53,1507865888.0,1507865888.0,ctslb-oy-bgp-tel.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7810760119146067,3.0,16.0,9.333333333333334
15641,53,1508154175.0,1508154181.0,ctslb-bgp-oy30.ctripgslb.com,0,28.0,14.0,0.0,2.0,0.0,3.8962915290459286,3.0,14.0,8.666666666666666
39114,53,1507165600.0,1507165606.0,467.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
57317,53,1502616032.0,1502616038.0,951.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
34551,53,1507772697.0,1507772698.0,www.cnhubei.com.gosuncdn.com,0,28.0,3.0,0.0,0.0,0.0,3.5836169753972325,5.0,8.0,4.8
32021,53,1507896623.0,1507896629.0,123p0.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,4.0,1.0,3.8928647666912815,6.0,8.0,5.166666666666667
25131,53,1508149656.0,1508149662.0,cdn-edge-1d-sbg-fr-ovh.gogcdn.net,0,33.0,22.0,0.0,1.0,0.0,3.7377451654565217,3.0,22.0,10.333333333333334
46411,53,1507865092.0,1507865093.0,img7x2.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
44206,53,1507834006.0,1507834007.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
5263,53,1507864932.0,1507864932.0,m-fh21-com-cn.mipcdn.com,0,24.0,13.0,0.0,2.0,0.0,3.470175521464345,3.0,13.0,7.333333333333333
54192,53,1507805597.0,1507805597.0,m--mip-39-net.mipcdn.com,0,24.0,13.0,0.0,2.0,0.0,3.5016291673878226,3.0,13.0,7.333333333333333
56360,53,1507825810.0,1507825810.0,ctslb-oy-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7362434129830597,3.0,16.0,9.333333333333334
7202,53,1508139193.0,1508139199.0,news.cnhubei.com.gosuncdn.com,0,29.0,4.0,0.0,0.0,0.0,3.5905710812598666,5.0,8.0,5.0
46173,53,1502719837.0,1502719838.0,mvideo.spriteapp.cn.stage.tcdnvod.com,0,37.0,6.0,0.0,0.0,0.0,3.800292136239285,6.0,9.0,5.333333333333333
55048,53,1507253250.0,1507253251.0,img36.ddimg.cn.xdy-cdn.cn,0,25.0,5.0,0.0,2.0,0.0,3.383465189601647,5.0,7.0,4.2
48022,53,1505731747.0,1505731753.0,v3.cache.qcloudcdn.com.v3.tcdnvod.com,0,37.0,2.0,0.0,2.0,0.0,3.5360439883075006,7.0,9.0,4.428571428571429
27267,53,1507868595.0,1507868601.0,img7x2.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
40741,53,1507855383.0,1507855383.0,mip-99-com-cn.mipcdn.com,0,24.0,13.0,0.0,2.0,0.0,3.220175521464345,3.0,13.0,7.333333333333333
17446,53,1507532092.0,1507532098.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
35975,53,1507797858.0,1507797858.0,874.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
39890,53,1507902397.0,1507902397.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
21110,53,1506412442.0,1506412443.0,apd-1nsklcn.v.smtcdns.com,0,25.0,11.0,0.0,1.0,0.0,3.7230741894285693,4.0,11.0,5.5
46948,53,1507714174.0,1507714175.0,342551.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
3303,53,1502629848.0,1502629849.0,vodv2.cdn.myqcloud.com.stage.tcdnvod.com,0,40.0,5.0,0.0,1.0,0.0,3.725716309088254,7.0,8.0,4.857142857142857
52163,53,1507697812.0,1507697813.0,www-360doc-cn.mipcdn.com,0,24.0,13.0,0.0,3.0,0.0,3.5535088547976783,3.0,13.0,7.333333333333333
12222,53,1507274777.0,1507274778.0,ns2.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.2998963911678914,4.0,8.0,4.75
9225,53,1507772286.0,1507772292.0,925uu.com.greycdn.net,0,21.0,5.0,0.0,3.0,1.0,3.7849418274376427,4.0,7.0,4.5
47357,53,1508132987.0,1508132987.0,mip-39yst-com.mipcdn.com,0,24.0,13.0,0.0,2.0,0.0,3.636842188131012,3.0,13.0,7.333333333333333
54527,53,1507712204.0,1507712204.0,ctslb-oy-bgp-tel.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.7810760119146067,3.0,16.0,9.333333333333334
41569,53,1508086718.0,1508086719.0,img-llnw-408.xvideos-cdn.com,0,28.0,12.0,0.0,3.0,0.0,4.06610893983748,3.0,12.0,8.666666666666666
25917,53,1502614310.0,1502614311.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
62244,53,1505740395.0,1505740395.0,342549.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
8273,53,1507507975.0,1507507976.0,img3x5.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
36987,53,1506406430.0,1506406430.0,mg.bc.gsvc.gosuncdn.com,0,23.0,2.0,0.0,0.0,0.0,3.2733494559629497,5.0,8.0,3.8
31251,53,1502681430.0,1502681431.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
13639,53,1507521305.0,1507521306.0,527396.vp.tcdnvod.com,0,21.0,6.0,0.0,6.0,1.0,3.784941827437642,4.0,7.0,4.5
51082,53,1501694211.0,1501694217.0,994.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
54466,53,1501680817.0,1501680817.0,698.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
19020,53,1508098928.0,1508098934.0,ctslb-bgp-jq-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
19749,53,1507528398.0,1507528398.0,flights.ctrip.com.ctripgslb.com,0,31.0,7.0,0.0,0.0,0.0,3.6796874392795544,5.0,9.0,5.4
15437,53,1507135211.0,1507135218.0,530629.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.7887549139935026,4.0,7.0,4.75
45778,53,1507170962.0,1507170966.0,pages.ctrip.com.ctripgslb.com,0,29.0,5.0,0.0,0.0,0.0,3.659536598501246,5.0,9.0,5.0
27627,53,1508119682.0,1508119688.0,381.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
53917,53,1507871996.0,1507871996.0,342555.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
9401,53,1502611952.0,1502611958.0,834.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
23518,53,1507800259.0,1507800265.0,img7x5.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
14910,53,1506345606.0,1506345607.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
59012,53,1507136009.0,1507136010.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
51271,53,1505722439.0,1505722440.0,www.08kan.com.sp.spcdntip.com,0,29.0,3.0,0.0,2.0,0.0,3.6899015819921512,6.0,8.0,4.0
60294,53,1507723111.0,1507723111.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
49839,53,1507765604.0,1507765605.0,921.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
47198,53,1502770869.0,1502770869.0,527396.vp.tcdnvod.com,0,21.0,6.0,0.0,6.0,1.0,3.784941827437642,4.0,7.0,4.5
50849,53,1507540912.0,1507540919.0,v3.cache.qcloudcdn.com.v3.tcdnvod.com,0,37.0,2.0,0.0,2.0,0.0,3.5360439883075006,7.0,9.0,4.428571428571429
10377,53,1507826212.0,1507826218.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
52012,53,1508088338.0,1508088338.0,m-962-net.mipcdn.com,0,20.0,9.0,0.0,3.0,0.0,3.6841837197791887,3.0,9.0,6.0
26440,53,1507533234.0,1507533234.0,p2paudio.ctrip.com.oy.cnc.ctripgslb.com,0,39.0,8.0,0.0,1.0,0.0,3.8040063852515473,7.0,9.0,4.714285714285714
7990,53,1502854827.0,1502854833.0,467.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.536886723742167,4.0,8.0,4.0
53031,53,1508101192.0,1508101207.0,mg.bc.gsvc.dns02.gosuncdn.com,0,29.0,2.0,0.0,2.0,0.0,3.4830050302680124,6.0,8.0,4.0
4468,53,1501670102.0,1501670103.0,img04.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,2.0,0.0,3.739815461015533,6.0,8.0,5.166666666666667
38013,53,1507262562.0,1507262568.0,cdn30431175.ahacdn.me,0,21.0,11.0,0.0,8.0,0.0,3.725650756112093,3.0,11.0,6.333333333333333
64435,53,1507773531.0,1507773532.0,img7x9.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
49112,53,1507849347.0,1507849353.0,ctslb-jq-bgp-cnc.ctripgslb.com,0,30.0,16.0,0.0,0.0,0.0,3.8029100796497266,3.0,16.0,9.333333333333334
22526,53,1502467703.0,1502467709.0,342552.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.886842188131012,4.0,7.0,5.25
48903,53,1508123352.0,1508123358.0,img3x8.ddimg.cn.xdy-cdn.cn,0,26.0,6.0,0.0,2.0,0.0,3.4116022179746714,5.0,7.0,4.4
2317,53,1507845152.0,1507845152.0,530629.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.7887549139935026,4.0,7.0,4.75
33093,53,1502706460.0,1502706461.0,342551.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
18077,53,1507134022.0,1507134028.0,v11-xg.ixigua.com.v4.tcdnvod.com,0,32.0,6.0,0.0,3.0,0.0,3.816428031846024,6.0,7.0,4.5
10457,53,1502453056.0,1502453062.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
37503,53,1507738876.0,1507738882.0,684397.p29.tcdnvod.com,0,22.0,6.0,0.0,8.0,1.0,3.8796640049025934,4.0,7.0,4.75
39668,53,1505730030.0,1505730036.0,754255.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
62880,53,1502620248.0,1502620254.0,dlweb.sogoucdn.com.stage.tcdnvod.com,0,36.0,5.0,0.0,0.0,0.0,3.7471671973069336,6.0,8.0,5.166666666666667
11584,53,1502882911.0,1502882911.0,img.sogoucdn.com.stage.tcdnvod.com,0,34.0,3.0,0.0,0.0,0.0,3.573229210210221,6.0,8.0,4.833333333333333
44578,53,1507517629.0,1507517629.0,sg-tx-stage.sogoucdn.com.stage.tcdnvod.com,0,42.0,11.0,0.0,0.0,0.0,3.7262657929921628,6.0,11.0,6.166666666666667
54806,53,1507135941.0,1507135942.0,622375.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
32616,53,1507480576.0,1507480582.0,553475.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.855388542207534,4.0,7.0,5.25
33949,53,1507769535.0,1507769541.0,ns1.dns02.gosuncdn.com,0,22.0,3.0,0.0,3.0,0.0,3.3908054820769817,4.0,8.0,4.75
59576,53,1507812151.0,1507812152.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
17335,53,1507302508.0,1507302509.0,191.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
19055,53,1507818215.0,1507818216.0,mobubt-oysyn.ctrip.com.dr.ctripgslb.com,0,39.0,12.0,0.0,0.0,0.0,3.884653744936846,6.0,12.0,5.666666666666667
58084,53,1507549627.0,1507549633.0,a.vimage1.com.mccdnglb.com,0,26.0,1.0,0.0,1.0,0.0,3.546593564294938,5.0,8.0,4.4
50025,53,1507277174.0,1507277175.0,ptw.youyuan.com.mccdnglb.com,0,28.0,3.0,0.0,0.0,0.0,3.682005814760214,5.0,8.0,4.8
22958,53,1508116146.0,1508116147.0,747.sp.spcdntip.com,0,19.0,3.0,0.0,3.0,1.0,3.4316235658474303,4.0,8.0,4.0
38038,53,1501684375.0,1501684381.0,497689.stage.tcdnvod.com,0,24.0,6.0,0.0,6.0,1.0,3.9701755214643453,4.0,7.0,5.25
13734,53,1507740221.0,1507740227.0,kuaishou.p29.tcdnvod.com,0,24.0,8.0,0.0,2.0,0.0,3.9387218755408675,4.0,8.0,5.25
